GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
BDKRB2	0	NA	0	0	0	0	NA	NA	367.004599841138	NA
BDNF	NA	0	0.166442071703768	NA	NA	0	0	NA	0	NA
BDNF.AS	NA	NA	NA	271.380391634261	NA	NA	NA	NA	NA	NA
BDP1	NA	NA	NA	NA	NA	NA	NA	23755.4523896519	NA	NA
BEAN1	0	NA	0	0	0	0	0	0	NA	NA
BEAN1.AS1	NA	NA	NA	0	0	NA	NA	NA	NA	NA
BECN1	NA	NA	NA	NA	5628.29112239913	NA	NA	13542.6181259482	NA	4143.05735462771
BECN2	0	0.648963249816737	0	0	0	0	0	3.1418269416354	0	0
BEGAIN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BEND2	NA	NA	0	0	NA	NA	0	NA	NA	NA
BEND3	NA	0	0	NA	NA	226.024453747395	NA	NA	NA	NA
BEND3P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BEND3P2	0	NA	0	NA	0.529935721157567	0	0	NA	NA	NA
BEND3P3	0.0783598713974849	0	0	0	0	0	NA	0	NA	0.264812078048959
BEND4	1362.78451331873	NA	NA	NA	NA	NA	NA	2648.17682829976	NA	NA
BEND5	NA	0	NA	NA	NA	0	3182.69398611737	NA	0	NA
BEND6	NA	NA	0	0	NA	0	NA	NA	0	0
BEND7	0	NA	0	0	0	0	NA	NA	NA	423.512516767465
BEND7.DT	0	0	0	0	0	1.70843321254149	0	0	0	NA
BEND7P1	0	0	0	0	NA	0	0	NA	NA	0
BEST1	0	NA	NA	0	NA	NA	NA	NA	NA	9894.8412625637
BEST2	0	0	0	0	NA	0	135.985565464265	NA	NA	NA
BEST3	NA	0	0	0	NA	0	520.543397445327	NA	0	NA
BEST4	NA	NA	0	NA	NA	NA	0	NA	0	NA
BET1	NA	NA	NA	NA	NA	NA	NA	1952.52366425092	NA	NA
BET1L	NA	NA	NA	NA	NA	NA	NA	NA	NA	3808.65417635627
BET1P1	135.222060343938	NA	NA	NA	NA	0	NA	NA	NA	NA
BEX1	0	NA	0	0	NA	NA	0	NA	0	NA
BEX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BEX3	0	NA	0	0	NA	NA	NA	NA	0	612.632953649866
BEX4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BEX5	NA	0	NA	NA	NA	NA	0	207.199926529852	NA	NA
BFAR	NA	NA	NA	NA	NA	NA	NA	NA	NA	1158.6248449822
BFSP1	0	NA	NA	0	224.203593462875	NA	0	NA	0	0
BFSP2	0	226.427657556368	0	NA	NA	0	0	50.6381179079844	0	NA
BFSP2.AS1	NA	0	0	NA	NA	NA	0	NA	NA	NA
BGLAP	NA	0	NA	NA	NA	NA	2010.71352376862	NA	NA	NA
BGN	0	0	0	0	0.547771209375004	0	0	0	0	0
BHLHA15	NA	6737.22629728573	NA	NA	NA	0	NA	NA	NA	NA
BHLHB9	0	NA	NA	127.390154601779	NA	0	0	NA	NA	NA
BHLHB9P1	NA	69.7498479949784	0	NA	NA	NA	NA	NA	0	NA
BHLHE22	0	0	0	0	0	0	0	3.81966576942088	0	0
BHLHE40	NA	NA	NA	NA	NA	NA	NA	NA	NA	4904.77710951524
BHLHE40.AS1	NA	0	660.088274440467	NA	NA	0	NA	924.291931546562	NA	NA
BHLHE41	NA	6575.59785710691	NA	NA	0	NA	0	NA	NA	NA
BHMT2	0	5.48093572586946	0	0	0	0	0	0	NA	0
BICC1	0	NA	NA	NA	NA	0	NA	NA	7529.11714972052	NA
BICD1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
BICD1P1	0	0	0	0	0	0	0	NA	NA	NA
BICD2	NA	NA	NA	NA	NA	NA	NA	NA	0	14009.9667018483
BICDL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BICDL2	0	NA	0	NA	0	NA	NA	NA	0	NA
BICRA	NA	NA	NA	NA	6226.99380669061	NA	0	NA	NA	2049.80100347297
BICRA.AS1	0	0.162083216597205	0	0	0	0	0	3.47950616357819	0	0
BICRAL	NA	NA	NA	0	NA	NA	NA	NA	NA	7086.51669618051
BID	NA	NA	NA	0	NA	NA	NA	20642.342539532	NA	7774.03194049092
BIK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BIN1	NA	NA	NA	NA	NA	NA	NA	14017.1989617134	NA	NA
BIN2	NA	NA	NA	0	NA	NA	NA	NA	NA	25414.0807916427
BIN2P1	0	0	0	0	NA	0	0	NA	1311.67747920059	NA
BIN2P2	1.01698634141562	0	0	0	0	0	0	0	0	0
BIN3	NA	NA	NA	NA	5721.66562285204	NA	NA	NA	NA	4131.07407074169
BIRC2	NA	NA	NA	0	NA	NA	NA	NA	0	NA
BIRC3	22970.0137348993	NA	NA	NA	NA	NA	NA	NA	NA	NA
BIRC5	0	1304.85053143814	0	0	NA	NA	5430.74845780784	NA	NA	NA
BIRC6	NA	NA	NA	NA	NA	NA	NA	NA	NA	14318.8777986889
BIRC6.AS2	2.13384267944602	0	0.585383782972097	0	0	0	0	0	NA	0
BIRC7	23.6653916771664	0	NA	0	NA	0	0	NA	NA	0
BISPR	NA	NA	NA	NA	3991.92346416038	NA	NA	NA	NA	NA
BIVM	NA	NA	NA	NA	NA	NA	NA	3719.05464624936	NA	NA
BIVM.ERCC5	0	333.851975135965	0	0	0	0	NA	NA	0	0
BLACAT1	118.566215966142	NA	232.657142946966	NA	NA	0	NA	446.716665641959	0	0
BLACE	0	0.248761366750599	0	0	0	0	0	3.18496848532369	0	0
BLCAP	NA	NA	NA	NA	NA	NA	NA	15179.3931121096	NA	3370.68565423955
BLID	1.87265155932331	0	0	0	0	0	0	0	0	0.0373572262553559
BLK	11195.6575162578	NA	NA	NA	NA	NA	NA	NA	NA	NA
BLM	NA	NA	NA	NA	NA	NA	0	NA	0	NA
BLMH	NA	NA	NA	NA	2509.70770246198	NA	NA	3609.28388294694	NA	NA
BLNK	9420.68423470295	NA	NA	NA	NA	0	NA	6313.99288160165	NA	NA
BLOC1S1	NA	NA	NA	0	NA	NA	NA	NA	NA	1751.9193185332
BLOC1S2	NA	NA	NA	NA	1636.60773900976	NA	0	NA	NA	721.78765408878
BLOC1S3	NA	NA	NA	NA	NA	NA	NA	6513.28693801718	NA	1618.98411554697
BLOC1S4	NA	NA	NA	NA	1518.40052007078	NA	NA	3141.47648063387	NA	416.318329837401
BLOC1S5	NA	0	NA	NA	NA	NA	NA	3580.32661509302	NA	NA
BLOC1S5.TXNDC5	0	0	NA	NA	0	0	3401.60008270582	0	0	NA
BLOC1S6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
BLVRA	NA	NA	0	0	993.745814992984	983.367536793224	NA	NA	NA	450.089343303426
BLVRB	NA	NA	0	0	NA	NA	NA	258891.218388661	NA	NA
BLZF1	NA	NA	NA	NA	NA	NA	NA	NA	0	851.173374237245
BLZF2P	NA	NA	0	NA	NA	0	NA	NA	NA	110.172758100595
BMERB1	NA	0	NA	NA	NA	109.310025645849	0	NA	NA	NA
BMF	NA	NA	NA	NA	5239.20062256472	NA	NA	NA	0	1676.82621838661
BMF.AS1	0	0	0	0	0	0	28.8350555962879	2.23107843890426	0	0
BMI1	NA	0	NA	NA	4148.17278594187	NA	0	4134.411258938	NA	NA
BMP1	0	NA	0	NA	NA	451.900826204514	5948.84587693525	NA	NA	NA
BMP10	0	NA	NA	NA	0	0	0	0	0	NA
BMP2	0	NA	0	0	NA	NA	NA	NA	NA	NA
BMP2K	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BMP2K.DT	0	0	NA	NA	NA	NA	NA	NA	0	NA
BMP2KL	0	0	0	0	0	0	0	0	NA	0.812803176132144
BMP3	151.7694155147	0	0	0	NA	0	NA	NA	0	NA
BMP4	71.3048003459095	NA	NA	NA	0	0	NA	NA	0	NA
BMP6	0	5074.99412211689	0	0	NA	NA	NA	NA	0	1212.88239002536
BMP6P1	3.28916415688708	0	1.00418208022143	0	0	0	0	0	NA	0
BMP7	0	0	0.300697966075941	0	0	0	15.5779037619991	0	0	0
BMP8A	NA	NA	NA	NA	0	0	NA	NA	NA	NA
BMP8B	0	NA	NA	NA	366.87486000998	NA	NA	796.880640173977	0	NA
BMPER	0	137.285137028141	0	NA	NA	0	0	NA	0	NA
BMPR1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BMPR1AP1	0	0	0	0	0	0	11.4446047591002	50.4265178486147	NA	0
BMPR1AP2	0	0	32.9665497931268	0	0	0	0	NA	NA	0
BMPR1B	0	0	0	NA	NA	0	0	NA	1264.94275799882	NA
BMPR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BMS1	NA	NA	NA	NA	NA	NA	NA	8033.43634271097	NA	NA
BMS1P1	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
BMS1P10	0	NA	14.3973996055097	NA	NA	0	0	NA	0	NA
BMS1P11	NA	0	0	0	0	0	NA	NA	0	NA
BMS1P12	0	287.654175608292	0	0	0	0	475.718984854559	0	NA	0
BMS1P13	0	0	0	0	1.8420241794145	0	0	0	0	0
BMS1P14	0	NA	0	0	0	0	NA	29.1989806186546	0	0.0373492492471774
BMS1P15	0	0	0.467864203604998	0	0	0	0	0	NA	0
BMS1P16	0	NA	0	0	0	0	0	0	0	0
BMS1P19	0	0	0	0	0	0	0	3.34615897344634	0	0
BMS1P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BMS1P20	NA	NA	NA	NA	NA	NA	NA	2094.74689968176	NA	NA
BMS1P21	1.9919085971095	0	0.282706646225494	0	0	0	0	0	0	0
BMS1P23	59.7222539231786	NA	45.6186634755578	NA	NA	0	NA	184.671860938723	0	NA
BMS1P4	NA	NA	NA	NA	NA	NA	2829.30038751816	NA	NA	NA
BMS1P4.AGAP5	NA	NA	NA	NA	0	NA	1485.00546484835	1176.98295095803	NA	NA
BMS1P8	0	0	10.4251229343904	0	0	0	0	NA	1569.46372942028	0
BMT2	NA	NA	NA	NA	NA	NA	NA	4536.18278427268	NA	1079.13994697115
BMX	NA	NA	0	0	0	0	0	NA	0	477.197688213531
BNC2	697.37425768402	NA	NA	0	613.791339412651	0	NA	1220.90312889608	NA	NA
BNIP1	NA	NA	NA	0	419.912123172861	NA	NA	NA	NA	NA
BNIP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5930.46627267689
BNIP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BNIP3L	NA	NA	0	0	NA	NA	NA	NA	NA	NA
BNIP3P1	0	0	0	NA	0	0	0	2.50439138426057	0	0.175789629530629
BNIP3P11	0	1.57474239276917	0	0	0	0	0	3.68735527629641	0	0
BNIP3P15	0	NA	2.66785286830381	0	0	0	76.6813436095235	0	NA	0
BNIP3P16	0	4.7631779915882	0	0	0	0	74.5237634482238	0	0	0
BNIP3P17	0	0	1.15655106410048	0	0	0	0	0	0	0
BNIP3P26	0	0	0	0	0	0	40.4017848853287	34.8640405886864	0	0
BNIP3P27	0	0	0	0.223166521801298	0	0	0	0	0	0
BNIP3P4	0	NA	10.2226263998434	0	0	0	0	3.19993490047182	NA	0
BNIP3P40	1.0215608362004	0	0	0	0	0	0	0	0	0
BNIP3P41	306.089972812742	0	0	NA	0	0	0	NA	0	NA
BNIP3P5	33.2810407366147	0	0	NA	NA	NA	0	NA	NA	NA
BNIP3P8	0	0.412138442279659	0	0	0	0	0	2.87758840091815	0	0
BNIP5	0	NA	0	0	0	0	NA	NA	1072.74971344157	NA
BNIPL	NA	NA	NA	0	NA	NA	NA	NA	NA	188.352644105175
BOC	0	0	0	NA	0	NA	0	NA	0	NA
BOD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BOD1L1	NA	NA	NA	NA	NA	NA	NA	NA	0	41974.6299838058
BOD1L2	0	8.57665139046208	0	0	0	0	0	20.7114204714693	0	0
BOD1P1	1.60381579498434	0	0	0	0	0	0	0	0	0
BOD1P2	0	0	NA	0	0	0	0	0	0	0
BOK	NA	NA	0	NA	NA	NA	NA	968.223439995504	0	NA
BOK.AS1	0	0	0	0	0	0	0	4.32720085187377	888.996296387723	0
BOLA1	NA	NA	NA	NA	579.361951495	NA	NA	NA	NA	138.010084114097
BOLA2	NA	1130.30202931969	NA	NA	NA	NA	NA	NA	NA	NA
BOLA2.SMG1P6	NA	NA	NA	NA	NA	NA	NA	3465.75603976359	NA	NA
BOLA2B	NA	NA	NA	NA	NA	0	0	NA	NA	NA
BOLA2P2	0	0	1.04637723128993	0	0	0	0	0	0	0
BOLA2P3	0.725780504916533	0	0	0	0	0	225.654204321588	0	NA	0
BOLA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BOLA3.DT	NA	NA	NA	NA	NA	0	NA	1563.67928521283	NA	NA
BOLL	0.996762175506784	0	0	0	0	0	0	0	0	0
BOP1	NA	NA	NA	NA	1937.5920099724	NA	NA	3412.61286250219	NA	NA
BORA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BORCS5	NA	NA	NA	NA	NA	NA	NA	NA	NA	1702.30541567517
BORCS6	NA	NA	NA	NA	2626.33092226746	NA	NA	6185.2945938709	NA	1444.97573630118
BORCS7	NA	NA	NA	NA	NA	NA	NA	1706.70245818852	NA	NA
BORCS7.ASMT	0	NA	0	0	NA	NA	NA	897.156892247367	NA	NA
BORCS8	NA	NA	NA	NA	NA	NA	NA	NA	0	5609.64349819599
BORCS8.MEF2B	NA	NA	NA	NA	NA	NA	NA	2212.37352039254	NA	NA
BPGM	NA	NA	0	0	NA	NA	NA	NA	NA	NA
BPHL	NA	NA	NA	NA	541.293773578654	NA	NA	NA	NA	NA
BPI	0	NA	0	0	NA	0	0	NA	NA	NA
BPIFB3	0	0	0.291550989687699	0	2.98854543355531	0	0	0	NA	0
BPIFB4	0	0	0	0	2.17635275888117	0	53.5260406568395	0	NA	0
BPIFC	0	508.64334197777	0	0	0	0	0	0	0	0
BPNT1	NA	NA	NA	NA	1186.97732701703	NA	NA	1794.7415149833	NA	NA
BPNT2	NA	NA	NA	NA	5987.06097696364	NA	NA	NA	NA	1032.66402535028
BPTF	NA	NA	NA	NA	NA	NA	NA	NA	NA	17528.9299403041
BPTFP1	0	NA	0	0	0	0	NA	NA	NA	NA
BRAF	NA	NA	NA	NA	NA	NA	NA	NA	NA	8049.06652242508
BRAFP1	NA	0	NA	22.4957361888246	0	0	655.628283119567	NA	NA	NA
BRAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	2139.07486315193
BRAT1	NA	NA	NA	NA	NA	2587.42949621512	NA	NA	NA	2094.98614783566
BRCA1	0	NA	NA	NA	NA	NA	NA	NA	0	1041.5221805157
BRCA2	0	NA	NA	NA	NA	NA	NA	4116.29431106387	NA	NA
BRCC3	NA	NA	NA	NA	NA	389.3793226966	NA	NA	NA	485.995875587276
BRCC3P1	NA	346.632500173114	NA	70.4376294820528	NA	NA	NA	278.102228297171	NA	NA
BRD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4256.56626063241
BRD2	NA	NA	NA	NA	NA	NA	NA	96921.9757373479	NA	16257.3795826203
BRD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	4865.89735340814
BRD3OS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRD4	NA	NA	NA	0	NA	NA	NA	NA	0	22274.8270453688
BRD7	NA	NA	NA	NA	NA	NA	NA	13794.071403508	NA	2106.40982335907
BRD7P2	0.764108444717765	0	1.0402808962728	NA	NA	NA	NA	NA	NA	NA
BRD7P3	0.355188971157934	0	0	0	0	0	0	0	NA	0.502884886240878
BRD7P4	0	NA	0.294945239443686	0	0	0	34.6411896841606	NA	0	0
BRD7P5	1.47289424678116	0	2.15127172685643	0	0	0	0	0	0	0
BRD8	NA	NA	4570.37583701537	NA	NA	NA	0	6774.96387498515	NA	3072.15792344739
BRD9	NA	0	NA	NA	NA	NA	NA	NA	NA	1298.26502786768
BRDT	0	0	0	0	0	0	0	0	393.356817515536	0
BRF1	NA	NA	NA	NA	5845.87985593452	NA	NA	NA	NA	NA
BRF2	NA	NA	NA	NA	1036.64429278219	NA	NA	2465.08992172721	NA	505.948654977457
BRI3	0	NA	NA	0	NA	NA	NA	NA	NA	10036.0694209029
BRI3BP	NA	NA	NA	NA	4073.21410621665	NA	NA	9849.30559994463	NA	2388.6555418359
BRI3P1	0.606057035562482	NA	0.0392184047286162	0	0	0	0	0.159530530100525	0	0
BRI3P3	0	0	0	0	0	0	4.97519684508015	0	131.265762478742	0.230898578475255
BRICD5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRINP2	0	0	0	0	0	0	0	NA	0	0
BRIP1	0	NA	NA	NA	NA	280.156200010932	13738.9818432663	NA	NA	NA
BRIX1	NA	NA	847.718185555411	NA	NA	NA	NA	NA	NA	NA
BRK1	NA	NA	NA	0	NA	2315.08483870987	NA	NA	0	NA
BRME1	NA	0	NA	NA	NA	0	917.589812665431	945.795520041905	NA	NA
BRMS1	NA	NA	NA	NA	NA	NA	NA	NA	0	1634.60296694611
BRMS1L	NA	NA	NA	NA	NA	NA	NA	936.675670044017	NA	NA
BROX	NA	NA	NA	0	NA	NA	NA	NA	NA	4537.80975559502
BRPF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2781.09637599969
BRPF3	NA	NA	NA	NA	7894.44849720022	NA	0	11065.8374773572	NA	4130.89766859708
BRPF3.AS1	0	0	NA	NA	NA	NA	NA	NA	NA	NA
BRSK1	0	NA	0	NA	NA	NA	NA	NA	NA	NA
BRSK2	0	NA	NA	NA	NA	NA	0	0	2036.77241355217	0
BRWD1	NA	NA	NA	NA	17639.6665956652	NA	NA	NA	0	6185.72567245054
BRWD1.AS1	0	NA	NA	NA	0	0	0	36.3838815110767	0	NA
BRWD1.AS2	0	NA	NA	NA	NA	NA	0	NA	NA	NA
BRWD1.IT1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
BRWD1P3	0	0.761136189578464	0	0	0	0	0	3.16116625178565	0	0
BRWD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	10075.8732796518
BSCL2	0	NA	NA	NA	NA	NA	NA	NA	0	NA
BSDC1	NA	NA	NA	NA	NA	NA	NA	18153.7759612898	NA	5350.33521545899
BSG	NA	NA	0	0	NA	NA	NA	NA	0	NA
BSG.AS1	NA	NA	NA	0	NA	NA	0	NA	NA	109.875947079391
BSN	NA	NA	NA	66.0744398533847	NA	NA	NA	NA	NA	0
BSN.DT	NA	0	0	NA	0	0	NA	NA	0	NA
BSND	1.85220032925639	0	0	0	0	0.719239604136768	0	NA	789.575360312646	0
BSPRY	NA	NA	NA	0	157.909342226503	NA	0	NA	NA	NA
BST1	NA	NA	NA	0	NA	NA	NA	NA	0	6224.82125685252
BST2	NA	NA	0	0	5335.7503468741	NA	NA	NA	NA	NA
BTAF1	NA	NA	NA	NA	NA	NA	NA	NA	0	3855.96754445476
BTBD1	NA	NA	NA	NA	4020.58153205873	NA	NA	6003.10913966094	NA	1341.224112093
BTBD10	NA	NA	NA	NA	NA	NA	NA	4496.80139810305	NA	1652.22983840749
BTBD10P1	0	25.8008528535976	0.00511978058479889	0	0	0	0	10.2772380508287	0	0
BTBD10P2	NA	NA	NA	0	NA	18.9446430139812	NA	NA	NA	NA
BTBD11	NA	NA	NA	NA	NA	NA	0	NA	NA	1384.65790738038
BTBD16	2.23501870983488	0	0	0	0	0	19.4741219564274	0	0	0
BTBD17	0	0	55.5012306162652	0	0	0	NA	49.4255159119688	0	0
BTBD18	5.41138970467659	0	0	0	0	0	NA	0	NA	0
BTBD19	NA	NA	NA	NA	NA	NA	3475.96679620688	NA	NA	180.297182334566
BTBD2	NA	NA	NA	NA	10033.2582414811	NA	NA	NA	NA	2048.14455524271
BTBD3	NA	NA	NA	NA	0	453.660418319252	6489.60129775098	NA	NA	NA
BTBD3.AS1	0	1.45690715062594	0	0	0	0	16.0564745090311	9.97700545109491	0	0
BTBD6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BTBD6P1	NA	NA	0	NA	604.219266506869	0	NA	NA	0	NA
BTBD7	NA	NA	NA	NA	NA	NA	NA	16701.0789230819	NA	2399.35273073055
BTBD7P1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
BTBD8	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
BTBD9	NA	NA	NA	NA	NA	NA	NA	12549.8057799662	0	2649.9966363545
BTBD9.AS1	0	0	0	0	0	0	0	1.04382775081864	NA	0
BTC	3.32761972947153	0	0	0	0	0	0	0	0	0.130324492359458
BTD	NA	NA	NA	NA	NA	NA	NA	NA	NA	1471.71178893631
BTF3	NA	NA	NA	0	NA	NA	NA	NA	0	NA
BTF3.DT	NA	0	0	NA	NA	14.7703007709482	NA	NA	NA	NA
BTF3L4	NA	NA	NA	NA	NA	NA	NA	6060.62275426085	NA	1014.38670424337
BTF3L4P2	3.37124752042899	NA	0	0	NA	0	0	0	NA	NA
BTF3P1	0	NA	0	0	0	0	21.3289164991635	26.0258238657223	0	NA
BTF3P10	0	0	8.42301773172535	0	0	0.503061115508454	0	NA	648.280002494166	0
BTF3P2	0	0	1.1390610577553	0	0	0	0	0	0	0
BTF3P3	NA	NA	275.105081368666	NA	NA	0	NA	NA	NA	NA
BTF3P5	0	0	0	0	0	0	27.4580860379129	0	0	0
BTF3P6	0	0	0	0	45.5903887731924	0	NA	80.8205728725125	NA	NA
BTF3P7	0	NA	0	NA	NA	NA	NA	NA	0	NA
BTG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	26656.1803819126
BTG1.DT	750.92127514203	NA	NA	NA	NA	NA	5186.98931433862	1726.44953042447	NA	NA
BTG1P1	NA	2516.4579136295	NA	0	NA	NA	NA	NA	NA	NA
BTG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	18822.4855680103
BTG2.DT	0	996.441624519681	NA	0	NA	0	NA	NA	NA	312.985282636832
BTG3	312.82252911085	NA	NA	NA	328.279894659088	NA	NA	NA	NA	NA
BTG3.AS1	40.6694026902854	NA	0	0	NA	NA	NA	NA	NA	NA
BTG4	0	0	0	0	0	0	0	6.64996214288332	0	0
BTK	NA	NA	NA	NA	6328.85904930779	NA	NA	NA	NA	3840.3995133909
BTLA	5210.9480042105	0	NA	NA	NA	0	NA	5057.90580891428	NA	NA
BTN1A1	33.6721561238673	277.756056353263	0	0	NA	0	NA	NA	NA	NA
BTN1A1P1	0	NA	0	0	0	NA	0	NA	0	NA
BTN2A1	NA	NA	NA	0	NA	NA	NA	19446.5439669787	0	7320.72556167094
BTN2A2	NA	NA	NA	NA	2663.9593834829	NA	NA	NA	NA	NA
BTN2A3P	NA	NA	NA	0	896.627052715348	NA	NA	NA	NA	NA
BTN3A1	NA	NA	NA	NA	36132.2091764672	NA	NA	NA	NA	NA
BTN3A2	NA	NA	NA	0	34765.3688915253	NA	NA	NA	0	NA
BTN3A3	NA	NA	NA	NA	16156.3709974748	NA	NA	NA	NA	NA
BTNL10	0	NA	NA	NA	NA	NA	1264.3918487683	NA	0	NA
BTNL3	0	NA	0	0	0	0	0	NA	78340.2566566398	497.417736911294
BTNL8	NA	NA	NA	0	NA	NA	0	NA	NA	2311.13592023574
BTNL9	NA	NA	NA	0	295.195205277119	0	NA	NA	NA	NA
BTRC	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
BUB1	0	2090.2367037153	NA	0	NA	NA	8652.77215879985	NA	NA	NA
BUB1B	NA	NA	0	NA	NA	169.393634619394	2836.70825961579	NA	NA	NA
BUB1B.PAK6	0	0	0	0	0	0	0	0	203.295758782391	0
BUB3	NA	NA	10814.661413277	NA	NA	NA	NA	18496.4171704994	NA	2114.97694587485
BUD13	NA	NA	NA	NA	NA	NA	NA	NA	NA	752.220017288796
BUD13.DT	4.97367559544187	0	0	0	0	0	0	2.08265518736421	NA	0
BUD13P1	45.9164321300263	0	0	NA	NA	NA	NA	NA	NA	NA
BUD23	NA	NA	NA	NA	NA	NA	NA	5820.98947069296	NA	NA
BUD31	NA	NA	NA	0	NA	NA	NA	NA	NA	1135.34072797334
BUD31P2	0	0.598513395267072	0.476427513970196	0	0	0	39.0822123053407	0	0	0
BVES	0	NA	0	0	NA	0	113.073820036425	NA	0	0
BVES.AS1	1.12629568822155	0	0	0	0	0	27.2262449588364	NA	0	0
BYSL	NA	NA	NA	0	NA	0	NA	NA	NA	NA
BZW1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BZW1.AS1	0	0	1.3056376332288	0	0	0	37.1063628594738	0	0	0
BZW1P1	0.0643916880870108	0	0	0	0	0	0.0257085429589812	6.71943115141397	0	0
BZW1P2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
BZW2	NA	NA	NA	NA	NA	NA	NA	3112.46437770171	NA	NA
C10orf105	NA	7448.55265513986	NA	NA	NA	NA	NA	NA	NA	1849.78466351745
C10orf143	NA	0	NA	NA	NA	NA	6230.6020406139	NA	NA	NA
C10orf53	0.807223943512792	0	0	0	0	0	0	0	4.50591560343851	0
C10orf55	0	0	54.2727566771338	0	0	0	0	0	NA	NA
C10orf62	0	0	0	0	0	0	0	3.53282968268731	0	0
C10orf67	0	131.417896801578	NA	0	NA	0	0	NA	NA	0
C10orf67.AS1	0	NA	2.27572489933155	0	0	0	NA	0	NA	NA
C10orf71	0	0	0	0	0	0	0	NA	0	NA
C10orf71.AS1	0	0	0	0	0	0	5.07027557166505	0	0	0.120007250373565
C10orf82	0	685.306691820703	0	NA	0	0	NA	0	0	NA
C10orf88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C10orf88B	NA	NA	94.7588324638912	NA	NA	NA	NA	299.165552692348	NA	NA
C10orf90	0	NA	0	0	0	0	0	0	NA	0.961655736458069
C10orf95	0	NA	NA	NA	NA	0	NA	NA	0	NA
C10orf95.AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
C11orf16	0	26.6004042725962	0	0	0	0	0	0	0	0
C11orf21	NA	NA	NA	NA	19086.2443411692	NA	NA	NA	0	3878.66016155992
C11orf24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf42	0.204562976513789	0	0	0	0	0	23.9550880434441	0	0	0
C11orf45	0	NA	0	0	NA	NA	NA	269.733577930772	0	NA
C11orf49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf52	0	4.99388119107903	0	0	0	0	0	0	NA	0
C11orf54	NA	NA	NA	NA	NA	NA	NA	NA	NA	1244.70040121715
C11orf58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf65	NA	0	NA	NA	0	0	1810.74807725124	NA	0	NA
C11orf68	NA	NA	NA	NA	NA	NA	NA	NA	NA	2046.76835868438
C11orf71	NA	NA	NA	NA	NA	NA	NA	1713.22057368387	NA	NA
C11orf80	NA	NA	NA	NA	NA	0	13593.2689301846	1544.08628585654	NA	NA
C11orf87	0	NA	3.41976210669843	0	0	0	52.8845538409979	2.6029309013717	0	0
C11orf91	0	31.1667704755046	0	0	0	0	NA	0	NA	0
C11orf94	NA	NA	NA	NA	NA	NA	0	NA	0	NA
C11orf96	44.3913179644323	0	0	0	0	0	259.418245083039	0	0	0
C11orf98	NA	NA	NA	0	1457.01642936809	NA	NA	NA	NA	474.093961437973
C12orf29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C12orf4	NA	NA	NA	NA	1801.30833330029	NA	NA	NA	NA	NA
C12orf40	20.2845676352629	NA	2.77507703988874	NA	0	0	414.92632574926	NA	NA	0
C12orf42	757.827538239886	NA	NA	NA	NA	NA	NA	NA	NA	NA
C12orf43	NA	NA	NA	NA	NA	NA	NA	2894.76272945462	NA	NA
